"x";"y";"Month";"MR";"MT";"MV"
149,3;-35,5;"05";NA;NA;NA
149,3;-35,5;"06";NA;NA;NA
149,3;-35,5;"07";NA;NA;NA
149,3;-35,5;"08";NA;NA;NA
149,3;-35,5;"09";NA;NA;NA
149,3;-35,5;"10";NA;NA;NA
149,3;-35,5;"11";NA;NA;NA
149,3;-35,5;"12";NA;NA;NA
149,35;-35,5;"01";NA;NA;NA
149,35;-35,5;"02";NA;NA;NA
149,35;-35,5;"03";NA;NA;NA
149,35;-35,5;"04";NA;NA;NA
149,35;-35,5;"05";NA;NA;NA
149,35;-35,5;"06";NA;NA;NA
149,35;-35,5;"07";NA;NA;NA
149,35;-35,5;"08";NA;NA;NA
149,35;-35,5;"09";NA;NA;NA
149,35;-35,5;"10";NA;NA;NA
149,35;-35,5;"11";NA;NA;NA
149,35;-35,5;"12";NA;NA;NA
149,4;-35,5;"01";NA;NA;NA
149,4;-35,5;"02";NA;NA;NA
149,4;-35,5;"03";NA;NA;NA
149,4;-35,5;"04";NA;NA;NA
149,4;-35,5;"05";NA;NA;NA
149,4;-35,5;"06";NA;NA;NA
149,4;-35,5;"07";NA;NA;NA
149,4;-35,5;"08";NA;NA;NA
149,4;-35,5;"09";NA;NA;NA
149,4;-35,5;"10";NA;NA;NA
149,4;-35,5;"11";NA;NA;NA
149,4;-35,5;"12";NA;NA;NA
149,45;-35,5;"01";NA;NA;NA
149,45;-35,5;"02";NA;NA;NA
149,45;-35,5;"03";NA;NA;NA
149,45;-35,5;"04";NA;NA;NA
149,45;-35,5;"05";NA;NA;NA
149,45;-35,5;"06";NA;NA;NA
149,45;-35,5;"07";NA;NA;NA
149,45;-35,5;"08";NA;NA;NA
149,45;-35,5;"09";NA;NA;NA
149,45;-35,5;"10";NA;NA;NA
149,45;-35,5;"11";NA;NA;NA
149,45;-35,5;"12";NA;NA;NA
148,7;-35,55;"01";NA;NA;NA
148,7;-35,55;"02";NA;NA;NA
148,7;-35,55;"03";NA;NA;NA
148,7;-35,55;"04";NA;NA;NA
148,7;-35,55;"05";NA;NA;NA
148,7;-35,55;"06";NA;NA;NA
148,7;-35,55;"07";NA;NA;NA
148,7;-35,55;"08";NA;NA;NA
148,7;-35,55;"09";NA;NA;NA
148,7;-35,55;"10";NA;NA;NA
148,7;-35,55;"11";NA;NA;NA
148,7;-35,55;"12";NA;NA;NA
148,75;-35,55;"01";100,486666666665;22,4460215053763;1,67196697862719
148,75;-35,55;"02";66,5866666666646;22,4080870279146;1,61245897284148
148,75;-35,55;"03";86,2266666666644;19,3893548387097;1,25224654650496
148,75;-35,55;"04";110,359999999998;14,7513333333333;0,839915359318256
148,75;-35,55;"05";98,7533333333305;10,2110752688172;0,547265345867603
148,75;-35,55;"06";94,4099999999969;7,11044444444445;0,418772656859623
148,75;-35,55;"07";179,006666666663;5,79397849462366;0,381349591388097
148,75;-35,55;"08";122,146666666663;7,0941935483871;0,444692866442104
148,75;-35,55;"09";108,04333333333;10,3901111111111;0,650065314993262
148,75;-35,55;"10";128,90333333333;14,1687096774194;0,894252239570262
148,75;-35,55;"11";98,0266666666637;17,3196666666667;1,15658649312953
148,75;-35,55;"12";84,2766666666643;20,4290322580645;1,47498222001458
148,8;-35,55;"01";113,656666666665;20,8506451612903;1,49052369530884
148,8;-35,55;"02";73,4599999999979;20,8340106732348;1,43623653590123
148,8;-35,55;"03";95,533333333331;17,8095698924731;1,10833269540341
148,8;-35,55;"04";121,893333333331;13,2106666666667;0,739850228176349
148,8;-35,55;"05";103,526666666664;8,73376344086022;0,47456246325646
148,8;-35,55;"06";103,246666666664;5,61788888888889;0,355342723108414
148,8;-35,55;"07";219,276666666663;4,19956989247312;0,317899193492548
148,8;-35,55;"08";115,426666666663;5,40021505376344;0,373733749570105
148,8;-35,55;"09";113,179999999997;8,70488888888889;0,565879681367013
148,8;-35,55;"10";135,666666666663;12,5929032258065;0,797952183800679
148,8;-35,55;"11";100,693333333331;15,771;1,03725661073708
148,8;-35,55;"12";87,7466666666642;18,8538709677419;1,32055446864456
148,85;-35,55;"01";94,6466666666646;23,3863440860215;1,78788166907366
148,85;-35,55;"02";63,1433333333314;23,2608497536946;1,71188722710738
148,85;-35,55;"03";87,3766666666643;20,3022580645161;1,33969514502953
148,85;-35,55;"04";103,456666666665;15,7472222222222;0,913495302734276
148,85;-35,55;"05";87,5299999999972;11,2261290322581;0,608057420516527
148,85;-35,55;"06";77,1566666666638;8,15922222222222;0,473455003847679
148,85;-35,55;"07";133,336666666663;6,98806451612903;0,44389312648645
148,85;-35,55;"08";111,329999999996;8,36258064516129;0,515579224498041
148,85;-35,55;"09";108,716666666663;11,6012222222222;0,727991525406639
148,85;-35,55;"10";119,369999999997;15,2350537634409;0,97678757812227
148,85;-35,55;"11";93,3899999999974;18,3357777777778;1,24844634467529
148,85;-35,55;"12";80,2966666666644;21,4520430107527;1,59048989213282
148,9;-35,55;"01";100,066666666665;22,690752688172;1,69776541383997
148,9;-35,55;"02";67,2333333333312;22,5668719211823;1,62308727355402
148,9;-35,55;"03";88,479999999998;19,6047311827957;1,26580881029367
148,9;-35,55;"04";106,066666666665;15,0905555555556;0,86363786123693
148,9;-35,55;"05";85,3066666666638;10,6102150537634;0,572802427549276
148,9;-35,55;"06";74,6433333333302;7,54211111111111;0,443387151867565
148,9;-35,55;"07";142,60333333333;6,33720430107527;0,414414249821216
148,9;-35,55;"08";102,44333333333;7,67731182795699;0,48355975069346
148,9;-35,55;"09";105,44333333333;10,9191111111111;0,689834860405988
148,9;-35,55;"10";123,526666666664;14,5945161290323;0,932363255782634
148,9;-35,55;"11";94,7199999999973;17,6857777777778;1,19150018297136
148,9;-35,55;"12";79,5966666666644;20,7802150537634;1,51520078999381
148,95;-35,55;"01";98,9299999999978;22,2372043010753;1,64170076348368
148,95;-35,55;"02";68,7366666666646;22,1049794745484;1,56601641889759
148,95;-35,55;"03";86,9133333333313;19,1552688172043;1,21988208604756
148,95;-35,55;"04";103,206666666664;14,6677777777778;0,832700762823224
148,95;-35,55;"05";82,1933333333306;10,22;0,55169375399428
148,95;-35,55;"06";69,3233333333304;7,14811111111111;0,425005698475159
148,95;-35,55;"07";144,46333333333;5,92967741935484;0,3970276375171
148,95;-35,55;"08";92,2133333333299;7,24752688172043;0,464582350713912
148,95;-35,55;"09";103,213333333331;10,486;0,666573479510844
148,95;-35,55;"10";125,443333333331;14,1784946236559;0,904728005590138
148,95;-35,55;"11";91,9699999999974;17,2694444444444;1,1566022792293
148,95;-35,55;"12";76,9999999999977;20,3532258064516;1,46937944389159
149;-35,55;"01";82,7833333333313;24,0237634408602;1,86787983884895
149;-35,55;"02";60,119999999998;23,8144334975369;1,7750508101183
149;-35,55;"03";75,9466666666646;20,9286021505376;1,39770975380495
149;-35,55;"04";85,2266666666647;16,5006666666667;0,970951805437605
149;-35,55;"05";69,5833333333307;12,0387096774194;0,660148374467928
149;-35,55;"06";49,7433333333308;9,00155555555556;0,521246827671097
149;-35,55;"07";89,7533333333306;7,96215053763441;0,500266276732568
149;-35,55;"08";76,5099999999969;9,40193548387097;0,580782805335137
149;-35,55;"09";86,606666666664;12,5537777777778;0,794828360196617
149;-35,55;"10";99,0033333333304;16,0595698924731;1,046318063196
149;-35,55;"11";83,7266666666644;19,0961111111111;1,32152773667541
149;-35,55;"12";68,2799999999978;22,2122580645161;1,68180132538721
149,05;-35,55;"01";68,2899999999978;25,4740860215054;2,07402345456423
149,05;-35,55;"02";53,956666666665;25,2459318555008;1,97502092829705
149,05;-35,55;"03";65,3233333333313;22,4240860215054;1,56704604922123
149,05;-35,55;"04";71,1666666666648;18,0153333333333;1,09997283814682
149,05;-35,55;"05";59,7833333333312;13,5144086021505;0,756939002358785
149,05;-35,55;"06";39,013333333331;10,4592222222222;0,602137590497732
149,05;-35,55;"07";62,0399999999976;9,50107526881721;0,583477962513765
149,05;-35,55;"08";59,0666666666638;11,0545161290323;0,676048182231444
149,05;-35,55;"09";71,0833333333308;14,1141111111111;0,895264499882857
149,05;-35,55;"10";77,5899999999974;17,5184946236559;1,16235120411842
149,05;-35,55;"11";76,033333333331;20,5602222222222;1,46863898672991
149,05;-35,55;"12";59,5266666666645;23,7187096774194;1,87358778107871
149,1;-35,55;"01";59,5433333333314;26,524623655914;2,22458815608294
149,1;-35,55;"02";54,3999999999983;26,2868472906404;2,11933474888465
149,1;-35,55;"03";59,1899999999983;23,517311827957;1,69045244202178
149,1;-35,55;"04";62,1666666666651;19,1348888888889;1,19540199668871
149,1;-35,55;"05";50,4099999999981;14,6264516129032;0,826865613789007
149,1;-35,55;"06";32,799999999998;11,5308888888889;0,658677682876587
149,1;-35,55;"07";46,2333333333311;10,6321505376344;0,642609323400964
149,1;-35,55;"08";49,1399999999976;12,2590322580645;0,745485682609261
149,1;-35,55;"09";60,5033333333309;15,2524444444444;0,968278074810902
149,1;-35,55;"10";65,3666666666641;18,5972043010753;1,24787819167619
149,1;-35,55;"11";71,0433333333309;21,6628888888889;1,58350627529952
149,1;-35,55;"12";54,249999999998;24,7929032258065;2,01063804581601
149,15;-35,55;"01";64,669999999998;25,5465591397849;2,0768888722264
149,15;-35,55;"02";50,2366666666648;25,2885796387521;1,97085523492242
149,15;-35,55;"03";60,0733333333314;22,5039784946237;1,56461239602937
149,15;-35,55;"04";64,8833333333314;18,162;1,10592873908579
149,15;-35,55;"05";53,8733333333314;13,711935483871;0,76625822925119
149,15;-35,55;"06";34,6499999999979;10,6451111111111;0,608965795213978
149,15;-35,55;"07";54,493333333331;9,72397849462366;0,594831184129561
149,15;-35,55;"08";51,2599999999976;11,2888172043011;0,689493214915837
149,15;-35,55;"09";62,4466666666642;14,317;0,907190195752515
149,15;-35,55;"10";72,216666666664;17,692688172043;1,17483186056857
149,15;-35,55;"11";71,846666666664;20,7192222222222;1,48284607408775
149,15;-35,55;"12";54,4699999999978;23,8481720430108;1,88532600772958
149,2;-35,55;"01";NA;NA;NA
149,2;-35,55;"02";NA;NA;NA
149,2;-35,55;"03";NA;NA;NA
149,2;-35,55;"04";NA;NA;NA
149,2;-35,55;"05";NA;NA;NA
149,2;-35,55;"06";NA;NA;NA
149,2;-35,55;"07";NA;NA;NA
149,2;-35,55;"08";NA;NA;NA
149,2;-35,55;"09";NA;NA;NA
149,2;-35,55;"10";NA;NA;NA
149,2;-35,55;"11";NA;NA;NA
149,2;-35,55;"12";NA;NA;NA
149,25;-35,55;"01";NA;NA;NA
149,25;-35,55;"02";NA;NA;NA
149,25;-35,55;"03";NA;NA;NA
149,25;-35,55;"04";NA;NA;NA
149,25;-35,55;"05";NA;NA;NA
149,25;-35,55;"06";NA;NA;NA
149,25;-35,55;"07";NA;NA;NA
149,25;-35,55;"08";NA;NA;NA
149,25;-35,55;"09";NA;NA;NA
149,25;-35,55;"10";NA;NA;NA
149,25;-35,55;"11";NA;NA;NA
149,25;-35,55;"12";NA;NA;NA
149,3;-35,55;"01";NA;NA;NA
149,3;-35,55;"02";NA;NA;NA
149,3;-35,55;"03";NA;NA;NA
149,3;-35,55;"04";NA;NA;NA
149,3;-35,55;"05";NA;NA;NA
149,3;-35,55;"06";NA;NA;NA
149,3;-35,55;"07";NA;NA;NA
149,3;-35,55;"08";NA;NA;NA
149,3;-35,55;"09";NA;NA;NA
149,3;-35,55;"10";NA;NA;NA
149,3;-35,55;"11";NA;NA;NA
149,3;-35,55;"12";NA;NA;NA
149,35;-35,55;"01";NA;NA;NA
149,35;-35,55;"02";NA;NA;NA
149,35;-35,55;"03";NA;NA;NA
149,35;-35,55;"04";NA;NA;NA
149,35;-35,55;"05";NA;NA;NA
149,35;-35,55;"06";NA;NA;NA
149,35;-35,55;"07";NA;NA;NA
149,35;-35,55;"08";NA;NA;NA
149,35;-35,55;"09";NA;NA;NA
149,35;-35,55;"10";NA;NA;NA
149,35;-35,55;"11";NA;NA;NA
149,35;-35,55;"12";NA;NA;NA
149,4;-35,55;"01";NA;NA;NA
149,4;-35,55;"02";NA;NA;NA
149,4;-35,55;"03";NA;NA;NA
149,4;-35,55;"04";NA;NA;NA
149,4;-35,55;"05";NA;NA;NA
149,4;-35,55;"06";NA;NA;NA
149,4;-35,55;"07";NA;NA;NA
149,4;-35,55;"08";NA;NA;NA
149,4;-35,55;"09";NA;NA;NA
149,4;-35,55;"10";NA;NA;NA
149,4;-35,55;"11";NA;NA;NA
149,4;-35,55;"12";NA;NA;NA
149,45;-35,55;"01";NA;NA;NA
149,45;-35,55;"02";NA;NA;NA
149,45;-35,55;"03";NA;NA;NA
149,45;-35,55;"04";NA;NA;NA
149,45;-35,55;"05";NA;NA;NA
149,45;-35,55;"06";NA;NA;NA
149,45;-35,55;"07";NA;NA;NA
149,45;-35,55;"08";NA;NA;NA
149,45;-35,55;"09";NA;NA;NA
149,45;-35,55;"10";NA;NA;NA
149,45;-35,55;"11";NA;NA;NA
149,45;-35,55;"12";NA;NA;NA
148,7;-35,6;"01";NA;NA;NA
148,7;-35,6;"02";NA;NA;NA
148,7;-35,6;"03";NA;NA;NA
148,7;-35,6;"04";NA;NA;NA
148,7;-35,6;"05";NA;NA;NA
148,7;-35,6;"06";NA;NA;NA
148,7;-35,6;"07";NA;NA;NA
148,7;-35,6;"08";NA;NA;NA
148,7;-35,6;"09";NA;NA;NA
148,7;-35,6;"10";NA;NA;NA
148,7;-35,6;"11";NA;NA;NA
148,7;-35,6;"12";NA;NA;NA
148,75;-35,6;"01";100,303333333331;21,9148387096774;1,60555679877439
148,75;-35,6;"02";67,0966666666647;21,9055213464696;1,55214878161926
148,75;-35,6;"03";85,2233333333311;18,8824731182796;1,20245745725209
148,75;-35,6;"04";108,219999999998;14,2754444444444;0,808346750367847
148,75;-35,6;"05";98,759999999997;9,76537634408602;0,526255174501929
148,75;-35,6;"06";92,8866666666634;6,65488888888889;0,400098269987437
148,75;-35,6;"07";184,749999999996;5,30623655913979;0,362038814392622
148,75;-35,6;"08";113,499999999996;6,56903225806452;0,42196413875227
148,75;-35,6;"09";105,519999999997;9,87066666666667;0,623524577667316
148,75;-35,6;"10";123,856666666664;13,6737634408602;0,861742940721332
148,75;-35,6;"11";97,1299999999971;16,8065555555556;1,1125722603831
148,75;-35,6;"12";84,5999999999976;19,8844086021505;1,41457290485982
148,8;-35,6;"01";99,8833333333312;21,8133333333333;1,59302862797293
148,8;-35,6;"02";67,2533333333314;21,7817692939245;1,53584636412897
148,8;-35,6;"03";87,2366666666644;18,7762365591398;1,19091614324559
148,8;-35,6;"04";109,159999999998;14,2015555555556;0,803438413590193
148,8;-35,6;"05";95,239999999997;9,7147311827957;0,525575570127256
148,8;-35,6;"06";87,8899999999968;6,61055555555556;0,399638997457094
148,8;-35,6;"07";179,106666666663;5,28634408602151;0,364154708493621
148,8;-35,6;"08";106,946666666663;6,55258064516129;0,42486080493758
148,8;-35,6;"09";106,77333333333;9,83655555555556;0,625058763681187
148,8;-35,6;"10";124,786666666663;13,6217204301075;0,861090250385384
148,8;-35,6;"11";95,4633333333304;16,7445555555556;1,10914074248738
148,8;-35,6;"12";82,2799999999975;19,8152688172043;1,40878492529674
148,85;-35,6;"01";95,109999999998;22,7438709677419;1,70448910622827
148,85;-35,6;"02";65,2899999999979;22,6531116584565;1,63589926295759
148,85;-35,6;"03";84,6199999999979;19,6770967741936;1,27532092611636
148,85;-35,6;"04";101,859999999998;15,1451111111111;0,870234657844736
148,85;-35,6;"05";86,4566666666638;10,6538709677419;0,578094111138614
148,85;-35,6;"06";74,5699999999968;7,57366666666667;0,446910266135302
148,85;-35,6;"07";139,146666666663;6,36139784946237;0,416036984388546
148,85;-35,6;"08";101,356666666663;7,69827956989247;0,484073393635692
148,85;-35,6;"09";104,12333333333;10,9494444444444;0,691473958897922
148,85;-35,6;"10";118,209999999997;14,6255913978495;0,93347475208262
148,85;-35,6;"11";92,0333333333306;17,7083333333333;1,19139291181333
148,85;-35,6;"12";78,3466666666643;20,7910752688172;1,51320317249785
148,9;-35,6;"01";91,3333333333313;23,0831182795699;1,74596224027455
148,9;-35,6;"02";65,2966666666645;22,9522701149425;1,66977343781009
148,9;-35,6;"03";82,7466666666644;20,0022580645161;1,30555546306154
148,9;-35,6;"04";96,9899999999979;15,515;0,897459864202473
148,9;-35,6;"05";80,6699999999969;11,0340860215054;0,601082771275473
148,9;-35,6;"06";64,7899999999969;7,976;0,468567438030409
148,9;-35,6;"07";119,596666666663;6,82440860215054;0,441157298511074
148,9;-35,6;"08";91,9833333333297;8,19623655913979;0,513326560225218
148,9;-35,6;"09";98,3066666666637;11,4143333333333;0,722864250656631
148,9;-35,6;"10";113,65333333333;15,0333333333333;0,966321205876527
148,9;-35,6;"11";88,7066666666641;18,0873333333333;1,22606586324672
148,9;-35,6;"12";75,4733333333308;21,1731182795699;1,55673960844676
148,95;-35,6;"01";88,2066666666646;23,3735483870968;1,7813103940418
148,95;-35,6;"02";65,4999999999982;23,2085714285714;1,69837707340326
148,95;-35,6;"03";80,2466666666646;20,2779569892473;1,33018485102602
148,95;-35,6;"04";92,0866666666646;15,84;0,921249141958025
148,95;-35,6;"05";75,5766666666638;11,3813978494624;0,622128483276534
148,95;-35,6;"06";56,0699999999972;8,33666666666667;0,488193596729802
148,95;-35,6;"07";101,279999999997;7,24505376344086;0,464485101373766
148,95;-35,6;"08";82,4066666666633;8,63978494623656;0,540397982555692
148,95;-35,6;"09";90,8933333333306;11,8292222222222;0,751417583144373
148,95;-35,6;"10";107,186666666664;15,3931182795699;0,995866169444015
148,95;-35,6;"11";85,7533333333307;18,4217777777778;1,25733626935217
148,95;-35,6;"12";72,0233333333312;21,5044086021505;1,59492656556509
149;-35,6;"01";77,7566666666646;24,4027956989247;1,92251027369051
149;-35,6;"02";63,1099999999982;24,1979105090312;1,83094265459286
149;-35,6;"03";73,3666666666646;21,3201075268817;1,4440869084289
149;-35,6;"04";81,3433333333313;16,9165555555556;1,0107322250555
149;-35,6;"05";66,0566666666641;12,4420430107527;0,693260333582919
149;-35,6;"06";44,9066666666639;9,41322222222222;0,549708896991279
149;-35,6;"07";71,7433333333305;8,41107526881721;0,529959814859334
149;-35,6;"08";72,0633333333305;9,8858064516129;0,613467029361956
149;-35,6;"09";79,5366666666639;13,0002222222222;0,828656545157234
149;-35,6;"10";89,1333333333306;16,4598924731183;1,08101467261071
149;-35,6;"11";80,4966666666642;19,4624444444444;1,35728641580376
149;-35,6;"12";67,0866666666645;22,5920430107527;1,72848252106097
149,05;-35,6;"01";63,9666666666646;26,2903225806452;2,19265389660353
149,05;-35,6;"02";61,559999999998;26,0754802955665;2,09401903959979
149,05;-35,6;"03";63,6933333333312;23,282688172043;1,66891304562169
149,05;-35,6;"04";67,759999999998;18,8876666666667;1,17904330627786
149,05;-35,6;"05";53,9899999999977;14,3641935483871;0,815478679161238
149,05;-35,6;"06";34,5799999999977;11,2808888888889;0,649677300569084
149,05;-35,6;"07";45,4466666666643;10,3818279569892;0,633825378119946
149,05;-35,6;"08";56,5866666666638;11,9986021505376;0,73460412201702
149,05;-35,6;"09";63,9833333333307;15,0093333333333;0,957576717336973
149,05;-35,6;"10";67,4766666666642;18,3555913978495;1,23131346052052
149,05;-35,6;"11";73,0633333333309;21,3951111111111;1,55539371015297
149,05;-35,6;"12";59,2266666666644;24,5277419354839;1,97608094901167
149,1;-35,6;"01";61,6633333333312;26,1087096774194;2,16181066927089
149,1;-35,6;"02";56,5099999999981;25,8744950738916;2,05929552147223
149,1;-35,6;"03";61,2499999999981;23,1003225806452;1,64116618243917
149,1;-35,6;"04";65,8433333333316;18,7462222222222;1,16355979406171
149,1;-35,6;"05";51,8066666666648;14,260752688172;0,808169912394657
149,1;-35,6;"06";32,8866666666646;11,1825555555556;0,643971001125044
149,1;-35,6;"07";45,9299999999979;10,2908602150538;0,629575299655878
149,1;-35,6;"08";51,3833333333308;11,8952688172043;0,729379005281515
149,1;-35,6;"09";59,4999999999975;14,8976666666667;0,950415749417411
149,1;-35,6;"10";66,6466666666639;18,2375268817204;1,22177398454758
149,1;-35,6;"11";72,4133333333307;21,2536666666667;1,53932253696852
149,1;-35,6;"12";56,1566666666645;24,375376344086;1,95361383435547
149,15;-35,6;"01";60,9133333333312;26,0711827956989;2,14981661355624
149,15;-35,6;"02";55,0633333333316;25,8306239737274;2,0456264095335
149,15;-35,6;"03";59,7433333333315;23,0788172043011;1,63122612508715
149,15;-35,6;"04";64,3533333333315;18,763;1,16050164709489
149,15;-35,6;"05";49,9533333333314;14,3130107526882;0,809346430948986
149,15;-35,6;"06";32,189999999998;11,2348888888889;0,645208367804686
149,15;-35,6;"07";43,6599999999979;10,3611827956989;0,63335996992806
149,15;-35,6;"08";48,8166666666642;11,9593548387097;0,732714387069466
149,15;-35,6;"09";55,843333333331;14,9474444444444;0,952382631219096
149,15;-35,6;"10";65,6933333333307;18,2690322580645;1,22268845416525
149,15;-35,6;"11";71,6333333333308;21,271;1,53875956234005
149,15;-35,6;"12";54,1633333333312;24,3736559139785;1,94879453287971
149,2;-35,6;"01";NA;NA;NA
149,2;-35,6;"02";NA;NA;NA
149,2;-35,6;"03";NA;NA;NA
149,2;-35,6;"04";NA;NA;NA
149,2;-35,6;"05";NA;NA;NA
149,2;-35,6;"06";NA;NA;NA
149,2;-35,6;"07";NA;NA;NA
149,2;-35,6;"08";NA;NA;NA
149,2;-35,6;"09";NA;NA;NA
149,2;-35,6;"10";NA;NA;NA
149,2;-35,6;"11";NA;NA;NA
149,2;-35,6;"12";NA;NA;NA
149,25;-35,6;"01";NA;NA;NA
149,25;-35,6;"02";NA;NA;NA
149,25;-35,6;"03";NA;NA;NA
149,25;-35,6;"04";NA;NA;NA
149,25;-35,6;"05";NA;NA;NA
149,25;-35,6;"06";NA;NA;NA
149,25;-35,6;"07";NA;NA;NA
149,25;-35,6;"08";NA;NA;NA
149,25;-35,6;"09";NA;NA;NA
149,25;-35,6;"10";NA;NA;NA
149,25;-35,6;"11";NA;NA;NA
149,25;-35,6;"12";NA;NA;NA
149,3;-35,6;"01";NA;NA;NA
149,3;-35,6;"02";NA;NA;NA
149,3;-35,6;"03";NA;NA;NA
149,3;-35,6;"04";NA;NA;NA
149,3;-35,6;"05";NA;NA;NA
149,3;-35,6;"06";NA;NA;NA
149,3;-35,6;"07";NA;NA;NA
149,3;-35,6;"08";NA;NA;NA
149,3;-35,6;"09";NA;NA;NA
149,3;-35,6;"10";NA;NA;NA
149,3;-35,6;"11";NA;NA;NA
149,3;-35,6;"12";NA;NA;NA
149,35;-35,6;"01";NA;NA;NA
149,35;-35,6;"02";NA;NA;NA
149,35;-35,6;"03";NA;NA;NA
149,35;-35,6;"04";NA;NA;NA
149,35;-35,6;"05";NA;NA;NA
149,35;-35,6;"06";NA;NA;NA
149,35;-35,6;"07";NA;NA;NA
149,35;-35,6;"08";NA;NA;NA
149,35;-35,6;"09";NA;NA;NA
149,35;-35,6;"10";NA;NA;NA
149,35;-35,6;"11";NA;NA;NA
149,35;-35,6;"12";NA;NA;NA
149,4;-35,6;"01";NA;NA;NA
149,4;-35,6;"02";NA;NA;NA
149,4;-35,6;"03";NA;NA;NA
149,4;-35,6;"04";NA;NA;NA
149,4;-35,6;"05";NA;NA;NA
149,4;-35,6;"06";NA;NA;NA
149,4;-35,6;"07";NA;NA;NA
149,4;-35,6;"08";NA;NA;NA
149,4;-35,6;"09";NA;NA;NA
149,4;-35,6;"10";NA;NA;NA
149,4;-35,6;"11";NA;NA;NA
149,4;-35,6;"12";NA;NA;NA
149,45;-35,6;"01";NA;NA;NA
149,45;-35,6;"02";NA;NA;NA
149,45;-35,6;"03";NA;NA;NA
149,45;-35,6;"04";NA;NA;NA
149,45;-35,6;"05";NA;NA;NA
149,45;-35,6;"06";NA;NA;NA
149,45;-35,6;"07";NA;NA;NA
149,45;-35,6;"08";NA;NA;NA
149,45;-35,6;"09";NA;NA;NA
149,45;-35,6;"10";NA;NA;NA
149,45;-35,6;"11";NA;NA;NA
149,45;-35,6;"12";NA;NA;NA
148,7;-35,65;"01";NA;NA;NA
148,7;-35,65;"02";NA;NA;NA
148,7;-35,65;"03";NA;NA;NA
148,7;-35,65;"04";NA;NA;NA
148,7;-35,65;"05";NA;NA;NA
148,7;-35,65;"06";NA;NA;NA
148,7;-35,65;"07";NA;NA;NA
148,7;-35,65;"08";NA;NA;NA
148,7;-35,65;"09";NA;NA;NA
148,7;-35,65;"10";NA;NA;NA
148,7;-35,65;"11";NA;NA;NA
148,7;-35,65;"12";NA;NA;NA
148,75;-35,65;"01";96,9833333333312;21,4870967741935;1,55353200031865
148,75;-35,65;"02";67,1833333333314;21,5044950738916;1,50491659525531
148,75;-35,65;"03";82,5266666666645;18,4838709677419;1,16418588912936
148,75;-35,65;"04";105,379999999998;13,9011111111111;0,784182997271419
148,75;-35,65;"05";99,1799999999971;9,41612903225806;0,510534628224309
148,75;-35,65;"06";90,1033333333303;6,29744444444445;0,386051785871387
148,75;-35,65;"07";188,116666666663;4,92612903225807;0,34767685188281
148,75;-35,65;"08";106,55333333333;6,16010752688172;0,405229958433217
148,75;-35,65;"09";102,92333333333;9,45788888888889;0,602850038972166
148,75;-35,65;"10";120,136666666664;13,2813978494624;0,836495938796991
148,75;-35,65;"11";95,2299999999972;16,3975555555556;1,07808897205525
148,75;-35,65;"12";82,8633333333309;19,4438709677419;1,36666310012981
148,8;-35,65;"01";101,419999999998;20,7712903225806;1,4750942917801
148,8;-35,65;"02";70,7899999999981;20,7810714285714;1,42541438944359
148,8;-35,65;"03";86,4633333333311;17,771935483871;1,10112948185334
148,8;-35,65;"04";108,509999999998;13,2253333333333;0,741732372070352
148,8;-35,65;"05";99,5933333333306;8,78;0,481037381466638
148,8;-35,65;"06";90,7533333333302;5,662;0,360535364316569
148,8;-35,65;"07";197,14333333333;4,25569892473118;0,323001622889311
148,8;-35,65;"08";98,7233333333297;5,44924731182796;0,378095314796934
148,8;-35,65;"09";105,126666666664;8,73622222222222;0,569349992184175
148,8;-35,65;"10";122,826666666664;12,5949462365591;0,796734750189478
148,8;-35,65;"11";94,8599999999972;15,7234444444444;1,02907255387968
148,8;-35,65;"12";82,8499999999975;18,7597849462366;1,30291271693604
148,85;-35,65;"01";87,4333333333313;22,9336559139785;1,72786925999067
148,85;-35,65;"02";63,1066666666647;22,8454761904762;1,6600223669296
148,85;-35,65;"03";79,4333333333311;19,8730107526882;1,29529605421328
148,85;-35,65;"04";93,1933333333312;15,3634444444444;0,888793818453948
148,85;-35,65;"05";81,7233333333304;10,87;0,594474755067338
148,85;-35,65;"06";67,2366666666635;7,79255555555556;0,461034099794924
148,85;-35,65;"07";125,099999999996;6,60881720430108;0,430883285263053
148,85;-35,65;"08";93,1799999999967;7,96548387096774;0,500441645169931
148,85;-35,65;"09";98,189999999997;11,1983333333333;0,708730434626341
148,85;-35,65;"10";112,336666666664;14,8460215053763;0,951105346490619
148,85;-35,65;"11";88,1233333333306;17,9003333333333;1,20752281709678
148,85;-35,65;"12";74,493333333331;20,9741935483871;1,53163026598512
148,9;-35,65;"01";94,6766666666646;21,5577419354839;1,56034110327882
148,9;-35,65;"02";69,1633333333315;21,4923645320197;1,49745484354137
148,9;-35,65;"03";83,959999999998;18,5234408602151;1,16263468637261
148,9;-35,65;"04";101,509999999998;14,0452222222222;0,794037546660337
148,9;-35,65;"05";84,749999999997;9,61559139784946;0,525036088559496
148,9;-35,65;"06";71,4533333333301;6,52122222222222;0,400133700215568
148,9;-35,65;"07";156,556666666663;5,24096774193548;0,36914766379582
148,9;-35,65;"08";84,9466666666632;6,50956989247312;0,431014523130431
148,9;-35,65;"09";99,8266666666636;9,75822222222222;0,627790977470577
148,9;-35,65;"10";123,236666666664;13,5012903225806;0,859054426236018
148,9;-35,65;"11";89,4966666666639;16,5748888888889;1,09659061062667
